head,tail,label,predict
m.07f1x,m.0fn2g,/location/country/administrative_divisions,/location/location/contains
m.07f1x,m.0c6z42,/location/country/administrative_divisions,/location/location/contains
m.07f1x,m.04qh00,/location/country/administrative_divisions,/location/location/contains
m.08s9ym,m.06n8j,/location/country/administrative_divisions,NA
m.05bmq,m.0ftq7,/location/country/administrative_divisions,NA
m.03spz,m.0fdkl,/location/country/administrative_divisions,NA
m.03spz,m.0c11l,/location/country/administrative_divisions,NA
m.03spz,m.01yf2v,/location/country/administrative_divisions,NA
m.03spz,m.01yf2v,/location/country/administrative_divisions,NA
m.03spz,m.0430_,/location/country/administrative_divisions,NA
m.03spz,m.0430_,/location/country/administrative_divisions,NA
m.03spz,m.0430_,/location/country/administrative_divisions,/location/location/contains
m.03spz,m.0430_,/location/country/administrative_divisions,/location/location/contains
m.03spz,m.0430_,/location/country/administrative_divisions,NA
m.03spz,m.0430_,/location/country/administrative_divisions,NA
m.03spz,m.0430_,/location/country/administrative_divisions,/location/location/contains
m.03spz,m.09c10_,/location/country/administrative_divisions,NA
m.077qn,m.01psdv,/location/country/administrative_divisions,/location/location/contains
m.0dkly,m.03jl3g,/location/country/administrative_divisions,NA
m.05bcl,m.01zrsk,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.05qtj,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.05qtj,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.05qtj,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.05qtj,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.05qtj,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.05qtj,/location/country/administrative_divisions,NA
m.0f8l9c,m.01b85,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.09b83,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.09b83,/location/country/administrative_divisions,/location/location/contains
m.0f8l9c,m.0chjm,/location/country/administrative_divisions,NA
m.0f8l9c,m.0m0d6,/location/country/administrative_divisions,NA
m.0f8l9c,m.0ps3g,/location/country/administrative_divisions,NA
m.0f8l9c,m.0dprg,/location/country/administrative_divisions,NA
m.0f8l9c,m.0mgy9,/location/country/administrative_divisions,NA
m.0f8l9c,m.01jdqr,/location/country/administrative_divisions,NA
m.0f8l9c,m.0kqh7,/location/country/administrative_divisions,NA
m.0d04z6,m.06_cpz,/location/country/administrative_divisions,NA
m.0d04z6,m.0d6hn,/location/country/administrative_divisions,/location/location/contains
m.0d04z6,m.0d6hn,/location/country/administrative_divisions,NA
m.0d04z6,m.0d6hn,/location/country/administrative_divisions,/location/location/contains
m.0hsqf,m.06qd3,/location/country/administrative_divisions,NA
m.059s8,m.0d060g,/location/country/administrative_divisions,NA
m.05v8c,m.0155j3,/location/country/administrative_divisions,NA
m.05v8c,m.06jzvm,/location/country/administrative_divisions,NA
m.09c7w0,m.07z1m,/location/country/administrative_divisions,NA
m.07t21,m.02sn34,/location/country/administrative_divisions,/location/location/contains
m.07t21,m.02sn34,/location/country/administrative_divisions,/location/location/contains
m.09pmkv,m.049d1,/location/country/administrative_divisions,/location/location/contains
m.05qhw,m.081m_,/location/country/administrative_divisions,NA
m.05qhw,m.081m_,/location/country/administrative_divisions,NA
m.05qhw,m.028bb13,/location/country/administrative_divisions,NA
m.04hqz,m.09bjv,/location/country/administrative_divisions,NA
m.04hqz,m.09bjv,/location/country/administrative_divisions,NA
m.0165v,m.0brq4,/location/country/administrative_divisions,/location/location/contains
m.07fj_,m.0b3m46,/location/country/administrative_divisions,/location/location/contains
m.05b4w,m.05l64,/location/country/administrative_divisions,/location/location/contains
m.05b4w,m.0h4qc,/location/country/administrative_divisions,/location/location/contains
m.0163v,m.0159g9,/location/country/administrative_divisions,NA
m.0163v,m.02g1v0,/location/country/administrative_divisions,/location/location/contains
m.0163v,m.0dlxj,/location/country/administrative_divisions,/location/location/contains
m.0163v,m.0gt2c9,/location/country/administrative_divisions,NA
m.012wgb,m.0clz7,/location/country/administrative_divisions,NA
m.012wgb,m.06b8vg,/location/country/administrative_divisions,/location/location/contains
m.06m_5,m.01q7mr,/location/country/administrative_divisions,NA
m.06m_5,m.03cb_42,/location/country/administrative_divisions,/location/location/contains
m.06vbd,m.02gjp,/location/country/administrative_divisions,/location/location/contains
m.06vbd,m.02gjp,/location/country/administrative_divisions,/location/location/contains
m.06vbd,m.02gjp,/location/country/administrative_divisions,NA
m.06vbd,m.02gjp,/location/country/administrative_divisions,/location/location/contains
m.06vbd,m.02gjp,/location/country/administrative_divisions,/location/location/contains
m.06vbd,m.02gjp,/location/country/administrative_divisions,/location/location/contains
m.06vbd,m.02gjp,/location/country/administrative_divisions,/location/location/contains
m.0hzlz,m.01bh3l,/location/country/administrative_divisions,/location/location/contains
m.0hzlz,m.01yj2,/location/country/administrative_divisions,/location/location/contains
m.0hzlz,m.01yj2,/location/country/administrative_divisions,/location/location/contains
m.0hzlz,m.02b7s7,/location/country/administrative_divisions,/location/location/contains
m.035qy,m.09472,/location/country/administrative_divisions,NA
m.07t_x,m.0fsmy,/location/country/administrative_divisions,NA
m.016t91,m.01g9_,/location/country/administrative_divisions,/location/location/contains
m.06bnz,m.03skyg,/location/country/administrative_divisions,/location/location/contains
m.06bnz,m.0hclr,/location/country/administrative_divisions,/location/location/contains
m.06bnz,m.07_h1,/location/country/administrative_divisions,/location/location/contains
m.06bnz,m.025bf7,/location/country/administrative_divisions,NA
m.06bnz,m.01cr28,/location/country/administrative_divisions,NA
m.06bnz,m.02n00b,/location/country/administrative_divisions,/location/location/contains
m.06bnz,m.0fp2v,/location/country/administrative_divisions,NA
m.06bnz,m.0c7ny2,/location/country/administrative_divisions,/location/location/contains
m.01pj7,m.0fhzy,/location/country/administrative_divisions,/location/location/contains
m.01pj7,m.0dpn9,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.0gmwt6,/location/country/administrative_divisions,NA
m.03rjj,m.083z8b,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.068cn,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.0dlw0,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.02bf1_,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.0cht6,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.079yb,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.049126l,/location/country/administrative_divisions,NA
m.03rjj,m.07_pf,/location/country/administrative_divisions,NA
m.03rjj,m.0gj2d1,/location/country/administrative_divisions,NA
m.03rjj,m.01n43d,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.09b93,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.0c7hq,/location/country/administrative_divisions,/location/location/contains
m.03rjj,m.021dz1,/location/country/administrative_divisions,NA
m.03rjj,m.028kpr,/location/country/administrative_divisions,/location/location/contains
m.0chghy,m.0mgp,/location/country/administrative_divisions,NA
m.0chghy,m.01b8jj,/location/country/administrative_divisions,/location/location/contains
m.0chghy,m.02jz43,/location/country/administrative_divisions,NA
m.0chghy,m.0chgr2,/location/country/administrative_divisions,NA
m.0chghy,m.0dp90,/location/country/administrative_divisions,/location/location/contains
m.03676,m.0fn8p,/location/country/administrative_divisions,/location/location/contains
m.06qd3,m.0hsqf,/location/country/administrative_divisions,/location/location/contains
m.06qd3,m.0hsqf,/location/country/administrative_divisions,/location/location/contains
m.06qd3,m.0hsqf,/location/country/administrative_divisions,/location/location/contains
m.06qd3,m.0hsqf,/location/country/administrative_divisions,/location/location/contains
m.06qd3,m.0hsqf,/location/country/administrative_divisions,/location/location/contains
m.06qd3,m.0hv1b,/location/country/administrative_divisions,NA
m.06qd3,m.0227h9,/location/country/administrative_divisions,/location/location/contains
m.0czx0,m.0f8l9c,/location/country/administrative_divisions,NA
m.01znc_,m.01_hhp,/location/country/administrative_divisions,NA
m.01znc_,m.0302hx,/location/country/administrative_divisions,/location/location/contains
m.01znc_,m.0gxwg,/location/country/administrative_divisions,/location/location/contains
m.01znc_,m.0jyw,/location/country/administrative_divisions,/location/location/contains
m.01znc_,m.0jyw,/location/country/administrative_divisions,/location/location/contains
m.01znc_,m.0jyw,/location/country/administrative_divisions,/location/location/contains
m.03shp,m.039rrn,/location/country/administrative_divisions,NA
m.03shp,m.04b9pf,/location/country/administrative_divisions,NA
m.03shp,m.04b9pf,/location/country/administrative_divisions,NA
m.03shp,m.04b9pf,/location/country/administrative_divisions,NA
m.03shp,m.01gk3x,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.07nf6,/location/country/administrative_divisions,NA
m.0345h,m.0727_,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0727_,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0727_,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.05bkf,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.02hzx8,/location/country/administrative_divisions,NA
m.0345h,m.0156q,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0156q,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0156q,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0156q,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0156q,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0ll5s,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.09b83,/location/country/administrative_divisions,NA
m.0345h,m.018_7x,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.04t85t,/location/country/administrative_divisions,/location/location/contains
m.0345h,m.0cm5m,/location/country/administrative_divisions,NA
m.0345h,m.0d331,/location/country/administrative_divisions,/location/location/contains
m.06c1y,m.096gm,/location/country/administrative_divisions,/location/location/contains
m.06c1y,m.096gm,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.0194f5,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.02bnd4,/location/country/administrative_divisions,NA
m.06mzp,m.0pbgk,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.0pbgk,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.0pbgk,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.0pbgk,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.0pbgk,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.015trb,/location/country/administrative_divisions,/location/location/contains
m.06mzp,m.0115dv,/location/country/administrative_divisions,NA
m.027rn,m.03xy_d,/location/country/administrative_divisions,NA
m.01z88t,m.02ry2qn,/location/country/capital,NA
m.02k8k,m.0ftfw,/location/country/capital,NA
m.088q4,m.06_wf8,/location/country/capital,/location/location/contains
m.0h3y,m.0rtv,/location/country/capital,/location/location/contains
m.08s9ym,m.06n8j,/location/country/capital,NA
m.05bmq,m.0ftq7,/location/country/capital,NA
m.03spz,m.0430_,/location/country/capital,NA
m.03spz,m.0430_,/location/country/capital,NA
m.0dkly,m.03jl3g,/location/country/capital,NA
m.07t21,m.02sn34,/location/country/capital,NA
m.05qhw,m.081m_,/location/country/capital,NA
m.04hqz,m.09bjv,/location/country/capital,NA
m.0163v,m.0dlxj,/location/country/capital,NA
m.06vbd,m.02gjp,/location/country/capital,NA
m.01pj7,m.0fhzy,/location/country/capital,NA
m.03676,m.0fn8p,/location/country/capital,/location/location/contains
m.06qd3,m.0hsqf,/location/country/capital,NA
m.01znc_,m.0jyw,/location/country/capital,/location/location/contains
m.06c1y,m.096gm,/location/country/capital,NA
m.0hqcy,m.026tdqj,/people/person/children,NA
m.0h353,m.012gr9,/people/person/children,NA
m.0d6d2,m.04ky186,/people/person/children,NA
m.0418zp,m.0krnw,/people/person/children,NA
m.02vyw,m.0ksv3d,/people/person/children,NA
m.06q39_,m.0ghn4m,/people/person/children,NA
m.027myx6,m.0kshpx,/people/person/children,NA
m.03r_tz,m.047ry4,/people/person/children,NA
m.054k77,m.0170s4,/people/person/children,NA
m.03cdvz6,m.03_dxb,/people/person/children,NA
m.067tyv,m.01l4zqz,/people/person/children,NA
m.0170s4,m.054k77,/people/person/children,NA
m.0462rwt,m.027l3n,/people/person/children,NA
m.02fkm,m.099mdj,/people/person/children,NA
m.03rb9_,m.0693rb,/people/person/children,NA
m.02rb2hg,m.036sn4,/people/person/children,NA
m.01jz6d,m.04g4z8p,/people/person/children,NA
m.06fn7z,m.0235fz,/people/person/children,NA
m.0f0y8,m.03f7gxr,/people/person/children,NA
m.02cvn,m.043ks,/people/person/children,NA
m.02cvn,m.05f4d23,/people/person/children,NA
m.02cvn,m.065brx,/people/person/children,NA
m.02q5kh,m.0h0v2,/people/person/children,NA
m.0yfp,m.05jpzj,/people/person/children,NA
m.016dql,m.01v90t,/people/person/children,NA
m.026tdqj,m.0hqcy,/people/person/children,NA
m.02fgzc,m.0gpqvb,/people/person/children,NA
m.023kql,m.043ks,/people/person/children,NA
m.01pscq,m.08nsz6,/people/person/children,NA
m.01nx2s,m.09bqkh,/people/person/children,NA
m.09bqkh,m.01nx2s,/people/person/children,NA
m.043ks,m.02cvn,/people/person/children,NA
m.01nm94h,m.01mp6qr,/people/person/children,NA
m.03_mt,m.020xdk,/people/person/children,NA
m.0flw6,m.01p4r3,/people/person/children,NA
m.01p4r3,m.0flw6,/people/person/children,NA
m.01wrcxr,m.0g66fx,/people/person/children,NA
m.02qgxb8,m.03yht_,/people/person/children,NA
m.05gpy,m.03mlwb,/people/person/children,NA
m.0dnps,m.03v_2c,/people/person/children,NA
m.0235fz,m.06fn7z,/people/person/children,NA
m.03rx9,m.0c2x8w,/people/person/children,NA
m.0b_j2,m.07t_qv,/people/person/children,NA
m.0b1qjh,m.07fj_,/people/person/children,/location/location/contains
m.0krnw,m.0418zp,/people/person/children,NA
m.07s0c8,m.0h0_y2,/people/person/children,NA
m.0h0v2,m.02q5kh,/people/person/children,NA
m.05n5l7n,m.05n5l7g,/people/person/children,NA
m.03qmj9,m.02q_fkv,/people/person/children,NA
m.03qmj9,m.047ry4,/people/person/children,NA
m.03qmj9,m.03r_tz,/people/person/children,NA
m.01mpvdt,m.04d1nq,/people/person/children,NA
m.03f7gxr,m.0f0y8,/people/person/children,NA
m.03c7_5w,m.0q8sw,/people/person/children,NA
m.04bkjb,m.04y29,/people/person/religion,NA
