head,tail,label,predict
Q176860,Q202868,located in or next to body of water,located in or next to body of water
Q1780,Q1653,located in or next to body of water,located in or next to body of water
Q785760,Q1635853,located in or next to body of water,located in or next to body of water
Q192767,Q98,located in or next to body of water,located in or next to body of water
Q2758,Q835333,located in or next to body of water,located in or next to body of water
Q324812,Q81499,located in or next to body of water,located in or next to body of water
Q204821,Q1239,located in or next to body of water,located in or next to body of water
Q5179408,Q5419,located in or next to body of water,located in or next to body of water
Q2321706,Q19686,located in or next to body of water,located in or next to body of water
Q27632,Q14686,located in or next to body of water,located on terrain feature
Q1486,Q35827,located in or next to body of water,located in or next to body of water
Q498155,Q1066,located in or next to body of water,located in or next to body of water
Q27044210,Q3140,located in or next to body of water,located in or next to body of water
Q7843408,Q810805,located in or next to body of water,located in or next to body of water
Q3540,Q49364,located in or next to body of water,located in or next to body of water
Q212027,Q34575,located in or next to body of water,located in or next to body of water
Q82601,Q98,located in or next to body of water,located in or next to body of water
Q824,Q2251,located in or next to body of water,located in or next to body of water
Q213361,Q188203,located in or next to body of water,located in or next to body of water
Q148505,Q545,located in or next to body of water,located in or next to body of water
Q405346,Q35654,located in or next to body of water,instance of
Q108448,Q97,located in or next to body of water,located in or next to body of water
Q7208119,Q584588,located in or next to body of water,located in or next to body of water
Q588293,Q19686,located in or next to body of water,located in or next to body of water
Q46508,Q98,located in or next to body of water,located in or next to body of water
Q215081,Q98,located in or next to body of water,located in or next to body of water
Q3955,Q316507,located in or next to body of water,located in or next to body of water
Q3593127,Q1066,located in or next to body of water,located in or next to body of water
Q12068072,Q384323,located in or next to body of water,located in or next to body of water
Q38834,Q98,located in or next to body of water,located in or next to body of water
Q5263259,Q206942,located in or next to body of water,located in or next to body of water
Q911240,Q384858,located in or next to body of water,located in or next to body of water
Q658437,Q2474092,located in or next to body of water,located in or next to body of water
Q954764,Q19686,located in or next to body of water,located in or next to body of water
Q1024911,Q19682,located in or next to body of water,located in or next to body of water
Q1866965,Q37660,located in or next to body of water,located in or next to body of water
Q100,Q1758000,located in or next to body of water,located in or next to body of water
Q7142464,Q1066,located in or next to body of water,located in or next to body of water
Q214,Q840694,located in or next to body of water,located in or next to body of water
Q3769,Q97,located in or next to body of water,located in or next to body of water
Q10690,Q188203,located in or next to body of water,located in or next to body of water
Q1521199,Q19716,located in or next to body of water,located in or next to body of water
Q1223,Q670691,located in or next to body of water,located in or next to body of water
Q211873,Q35654,located in or next to body of water,located in or next to body of water
Q1000222,Q1383,located in or next to body of water,located in or next to body of water
Q1735,Q14369,located in or next to body of water,located in or next to body of water
Q1408923,Q188195,located in or next to body of water,located in or next to body of water
Q124873,Q98,located in or next to body of water,located in or next to body of water
Q2423,Q626,located in or next to body of water,located in or next to body of water
Q315687,Q735021,located in or next to body of water,located in or next to body of water
Q202023,Q34640,located in or next to body of water,located in or next to body of water
Q3557,Q49364,located in or next to body of water,located in or next to body of water
Q215001,Q788,located in or next to body of water,located in or next to body of water
Q6243031,Q27914,voice type,voice type
Q4058458,Q27914,voice type,voice type
Q4318231,Q27914,voice type,voice type
Q3736193,Q31687,voice type,voice type
Q253259,Q30903,voice type,voice type
Q4230142,Q30903,voice type,voice type
Q5740941,Q27911,voice type,voice type
Q6172088,Q37137,voice type,voice type
Q589719,Q186506,voice type,voice type
Q3442273,Q30903,voice type,voice type
Q16732448,Q27914,voice type,voice type
Q7372699,Q27914,voice type,voice type
Q4933685,Q186506,voice type,voice type
Q5045410,Q30903,voice type,voice type
Q372162,Q27914,voice type,voice type
Q11925257,Q30903,voice type,voice type
Q109524,Q27914,voice type,voice type
Q120142,Q30903,voice type,voice type
Q6275591,Q30903,voice type,voice type
Q3179569,Q30903,voice type,voice type
Q3830296,Q30903,voice type,voice type
Q6191394,Q30903,voice type,voice type
Q2150806,Q27911,voice type,voice type
Q7782939,Q30903,voice type,voice type
Q456826,Q30903,voice type,voice type
Q5278296,Q31687,voice type,voice type
Q12008859,Q30903,voice type,voice type
Q876454,Q27914,voice type,voice type
Q233941,Q30903,voice type,voice type
Q1868626,Q30903,voice type,voice type
Q16859359,Q30903,voice type,voice type
Q4755335,Q30903,voice type,voice type
Q322211,Q31687,voice type,voice type
Q3494651,Q186506,voice type,voice type
Q3107995,Q27914,voice type,voice type
Q952991,Q31687,voice type,voice type
Q43948002,Q31687,voice type,voice type
Q4738495,Q30903,voice type,voice type
Q1266149,Q27914,voice type,voice type
Q13562149,Q186506,voice type,voice type
Q6795011,Q27914,voice type,voice type
Q953304,Q31687,voice type,voice type
Q72147,Q30903,voice type,voice type
Q266097,Q186506,voice type,voice type
Q380133,Q30903,voice type,voice type
Q439570,Q186506,voice type,voice type
Q215561,Q30903,voice type,voice type
Q6153555,Q30903,voice type,voice type
Q6099153,Q223166,voice type,voice type
Q6962838,Q186506,voice type,voice type
Q39377313,Q186506,voice type,voice type
Q165418,Q27914,voice type,voice type
Q17151675,Q30903,voice type,voice type
Q251332,Q30903,voice type,voice type
Q95780,Q27914,voice type,voice type
Q6221246,Q27914,voice type,voice type
Q3080897,Q27914,voice type,voice type
Q7342325,Q27914,voice type,voice type
Q3170854,Q31687,voice type,voice type
Q4801715,Q27914,voice type,voice type
Q7609065,Q31687,voice type,voice type
Q6774322,Q30903,voice type,voice type
Q1333046,Q27914,voice type,voice type
Q5503926,Q31687,voice type,voice type
Q76187,Q27914,voice type,voice type
Q110951,Q37137,voice type,voice type
Q2058003,Q223166,voice type,voice type
Q446144,Q30903,voice type,voice type
Q16231304,Q186506,voice type,voice type
Q11180732,Q5227469,follows,has part
Q2053599,Q1858615,follows,followed by
Q7987578,Q7987576,follows,follows
Q4641506,Q7272735,follows,followed by
Q932090,Q2626553,follows,follows
Q9668,Q9664,follows,follows
Q4670680,Q4889682,follows,follows
Q3989600,Q1762735,follows,followed by
Q1720028,Q924905,follows,subsidiary
Q2357598,Q2357682,follows,follows
Q121,Q120,follows,follows
Q3628863,Q3628442,follows,follows
Q1687448,Q1687443,follows,follows
Q11226,Q11233,follows,followed by
Q806598,Q129000,follows,part of
Q1361311,Q546657,follows,instance of
Q3684053,Q3831037,follows,followed by
Q753837,Q513389,follows,part of
Q3009,Q3002,follows,said to be the same as
Q739683,Q3996180,follows,main subject
Q545012,Q633926,follows,follows
Q83222,Q75507,follows,location
Q15918207,Q4219463,follows,said to be the same as
Q914363,Q540479,follows,instance of
Q304461,Q1774014,follows,follows
Q36726,Q36696,follows,part of
Q1415262,Q3072973,follows,subsidiary
Q33196,Q170145,follows,has part
Q52347,Q733195,follows,part of
Q3281534,Q12554,follows,main subject
Q5979437,Q6138271,follows,follows
Q8138,Q8132,follows,participant
Q47729,Q541679,follows,followed by
Q3125209,Q3061441,follows,has part
Q8031875,Q97649541,follows,part of
Q166742,Q520749,follows,follows
Q170323,Q188642,follows,follows
Q1318362,Q573394,follows,followed by
Q1921530,Q684086,follows,followed by
Q7111538,Q3647084,follows,follows
Q42183,Q1541747,follows,follows
Q4376819,Q674086,follows,follows
Q891779,Q429877,follows,operator
Q323862,Q49607,follows,main subject
Q186096,Q170770,follows,has part
Q698999,Q698955,follows,followed by
Q5412950,Q528608,follows,followed by
Q2073185,Q2037966,follows,follows
